TIME,RATE,ERROR,FRACEXP
274790737.79108006,2140.3872,46.26432,1.0
274790738.79108006,2029.5801,45.05086,1.0
274790739.79108006,2064.0122,45.4314,1.0
274790740.79108006,2095.963,45.78169,1.0
274790741.79108006,2136.5593,46.22293,1.0
274790742.79108006,2073.219,45.532616,1.0
274790743.79108006,2149.4956,46.36265,1.0
274790744.79108006,2166.7932,46.548824,1.0
274790745.79108006,2108.3706,45.916996,1.0
274790746.79108006,2053.4907,45.315456,1.0
274790747.79108006,1991.8918,44.630615,1.0
274790748.79108006,2148.3933,46.350765,1.0
274790749.79108006,2109.5566,45.92991,1.0
274790750.79108006,2101.139,45.83818,1.0
274790751.79108006,2095.3945,45.77548,1.0
274790752.79108006,2162.6875,46.504704,1.0
274790753.79108006,2128.189,46.132298,1.0
274790754.79108006,2126.5789,46.114845,1.0
274790755.79108006,2073.731,45.538235,1.0
274790756.79108006,2106.305,45.894497,1.0
274790757.79108006,2190.118,46.798695,1.0
274790758.79108006,2168.421,46.566307,1.0
274790759.79108006,2178.3894,46.673218,1.0
274790760.79108006,2132.6013,46.180096,1.0
274790761.79108006,2098.9106,45.81387,1.0
274790762.79108006,2136.5583,46.22292,1.0
274790763.79108006,2113.4207,45.971954,1.0
274790764.79108006,2128.6963,46.1378,1.0
274790765.79108006,2067.5164,45.46995,1.0
274790766.79108006,2112.0056,45.956562,1.0
274790767.79108006,2082.755,45.63721,1.0
274790768.79108006,2054.7976,45.329876,1.0
274790769.79108006,2091.7996,45.736195,1.0
274790770.79108006,2115.6775,45.996494,1.0
274790771.79108006,2066.9988,45.46426,1.0
274790772.79108006,2127.6409,46.126358,1.0
274790773.79108006,2084.3796,45.655006,1.0
274790774.79108006,2024.566,44.99518,1.0
274790775.79108006,2079.1765,45.59799,1.0
274790776.79108006,1982.0232,44.51992,1.0
274790777.79108006,2055.8108,45.34105,1.0
274790778.79108006,2125.8323,46.10675,1.0
274790779.79108006,2155.3665,46.425926,1.0
274790780.79108006,2158.9788,46.464813,1.0
274790781.79108006,2020.1647,44.946243,1.0
274790782.79108006,2089.6626,45.712826,1.0
274790783.79108006,2035.6019,45.117645,1.0
274790784.79108006,2092.6243,45.74521,1.0
274790785.79108006,2079.2312,45.598587,1.0
274790786.79108006,2118.2332,46.024265,1.0
274790787.79108006,2123.0732,46.07682,1.0
274790788.79108006,2098.185,45.80595,1.0
274790789.79108006,2121.768,46.062653,1.0
274790790.79108006,2108.2737,45.915943,1.0
274790791.79108006,2069.7722,45.49475,1.0
274790792.79108006,2054.527,45.326893,1.0
274790793.79108006,2054.9524,45.33158,1.0
274790794.79108006,2177.818,46.6671,1.0
274790795.79108006,2144.9983,46.314125,1.0
274790796.79108006,1921.672,43.83688,1.0
274790797.79108006,2119.2227,46.035015,1.0
274790798.79108006,2100.2156,45.82811,1.0
274790799.79108006,2142.6138,46.288376,1.0
274790800.79108006,2047.0804,45.244675,1.0
274790801.79108006,2039.0374,45.1557,1.0
274790802.79108006,2053.7656,45.318493,1.0
274790803.79108006,2065.2014,45.44449,1.0
274790804.79108006,2018.5636,44.92843,1.0
274790805.79108006,2087.2537,45.68647,1.0
274790806.79108006,2138.367,46.24248,1.0
274790807.79108006,2102.4294,45.852257,1.0
274790808.79108006,2087.2412,45.686337,1.0
274790809.79108006,2133.4656,46.189453,1.0
274790810.79108006,2111.6572,45.95277,1.0
274790811.79108006,2077.2637,45.577007,1.0
274790812.79108006,2095.7693,45.77957,1.0
274790813.79108006,1996.9637,44.6874,1.0
274790814.79108006,2088.8162,45.703568,1.0
274790815.79108006,2074.2034,45.543423,1.0
274790816.79108006,2036.3585,45.12603,1.0
274790817.79108006,2047.1035,45.244926,1.0
274790818.79108006,2029.141,45.045986,1.0
274790819.79108006,2018.6232,44.92909,1.0
274790820.79108006,2144.3628,46.307266,1.0
274790821.79108006,2031.4608,45.07173,1.0
274790822.79108006,1984.3346,44.54587,1.0
274790823.79108006,2088.8503,45.70394,1.0
274790824.79108006,2195.6755,46.858036,1.0
274790825.79108006,2099.2917,45.818027,1.0
274790826.79108006,2101.6326,45.843567,1.0
274790827.79108006,2188.892,46.7856,1.0
274790828.79108006,2123.024,46.076283,1.0
274790829.79108006,2105.2258,45.88274,1.0
274790830.79108006,2099.1763,45.81677,1.0
274790831.79108006,2118.3423,46.02545,1.0
274790832.79108006,2107.8406,45.911224,1.0
274790833.79108006,2056.2615,45.34602,1.0
274790834.79108006,2052.921,45.30917,1.0
274790835.79108006,2201.7888,46.92322,1.0
274790836.79108006,2124.9932,46.09765,1.0
274790837.79108006,2077.3267,45.577698,1.0
274790838.79108006,2130.32,46.15539,1.0
274790839.79108006,2132.9424,46.18379,1.0
274790840.79108006,2064.6663,45.4386,1.0
274790841.79108006,2011.2761,44.84725,1.0
274790842.79108006,2108.919,45.922966,1.0
274790843.79108006,2163.3103,46.5114,1.0
274790844.79108006,2055.0269,45.332405,1.0
274790845.79108006,2149.675,46.36459,1.0
274790846.79108006,2148.0945,46.34754,1.0
274790847.79108006,2061.8538,45.40764,1.0
274790848.79108006,2106.9573,45.901604,1.0
274790849.79108006,2165.8499,46.538692,1.0
274790850.79108006,2102.0527,45.84815,1.0
274790851.79108006,2123.7766,46.08445,1.0
274790852.79108006,2166.0195,46.540516,1.0
274790853.79108006,2186.6404,46.761528,1.0
274790854.79108006,2137.1052,46.228836,1.0
274790855.79108006,2073.6826,45.537704,1.0
274790856.79108006,2154.504,46.416634,1.0
274790857.79108006,2068.5127,45.480904,1.0
274790858.79108006,2119.7405,46.040638,1.0
274790859.79108006,2058.8652,45.37472,1.0
274790860.79108006,2012.6934,44.863052,1.0
274790861.79108006,2154.9248,46.42117,1.0
274790862.79108006,2096.0095,45.782196,1.0
274790863.79108006,2158.8547,46.463478,1.0
274790864.79108006,2086.5854,45.679157,1.0
274790865.79108006,2169.8103,46.581223,1.0
274790866.79108006,2100.614,45.832455,1.0
274790867.79108006,2070.0027,45.497284,1.0
274790868.79108006,1994.0194,44.654446,1.0
274790869.79108006,2032.9637,45.088398,1.0
274790870.79108006,2072.1272,45.520622,1.0
274790871.79108006,2099.1777,45.816784,1.0
274790872.79108006,2069.9646,45.496864,1.0
274790873.79108006,2022.0148,44.96682,1.0
274790874.79108006,2172.5217,46.610317,1.0
274790875.79108006,2121.978,46.064934,1.0
274790876.79108006,2139.3657,46.253277,1.0
274790877.79108006,2150.593,46.374485,1.0
274790878.79108006,2114.5933,45.984707,1.0
274790879.79108006,2019.7781,44.94194,1.0
274790880.79108006,2071.0718,45.50903,1.0
274790881.79108006,2121.567,46.06047,1.0
274790882.79108006,2087.015,45.683857,1.0
274790883.79108006,2103.0408,45.85892,1.0
274790884.79108006,2143.8328,46.30154,1.0
274790885.79108006,2099.2527,45.817604,1.0
274790886.79108006,2152.3691,46.39363,1.0
274790887.79108006,2057.52,45.359894,1.0
274790888.79108006,2114.6523,45.985348,1.0
274790889.79108006,2164.3508,46.522583,1.0
274790890.79108006,2169.828,46.58141,1.0
274790891.79108006,2062.4207,45.413883,1.0
274790892.79108006,2140.4028,46.26449,1.0
274790893.79108006,2127.4888,46.12471,1.0
274790894.79108006,2058.516,45.370872,1.0
274790895.79108006,2135.847,46.215225,1.0
274790896.79108006,2119.9536,46.042953,1.0
274790897.79108006,2150.324,46.371586,1.0
274790898.79108006,1987.6057,44.582573,1.0
274790899.79108006,2191.7146,46.81575,1.0
274790900.79108006,2134.9622,46.20565,1.0
274790901.79108006,2176.6216,46.654278,1.0
274790902.79108006,2242.6262,47.356373,1.0
274790903.79108006,2173.3926,46.61966,1.0
274790904.79108006,2059.878,45.38588,1.0
274790905.79108006,2071.3293,45.51186,1.0
274790906.79108006,2184.6003,46.739708,1.0
274790907.79108006,2140.2559,46.262897,1.0
274790908.79108006,2126.6306,46.115406,1.0
274790909.79108006,2131.4211,46.167316,1.0
274790910.79108006,2060.849,45.396576,1.0
274790911.79108006,2082.5266,45.63471,1.0
274790912.79108006,2163.4272,46.512657,1.0
274790913.79108006,2067.8054,45.47313,1.0
274790914.79108006,2111.1145,45.946865,1.0
274790915.79108006,2027.5176,45.027966,1.0
274790916.79108006,2105.5518,45.88629,1.0
274790917.79108006,2171.8967,46.60361,1.0
274790918.79108006,2117.365,46.014835,1.0
274790919.79108006,2111.85,45.954872,1.0
274790920.79108006,2118.518,46.027363,1.0
274790921.79108006,2036.1655,45.12389,1.0
274790922.79108006,2063.9631,45.430862,1.0
274790923.79108006,2062.306,45.412617,1.0
274790924.79108006,2215.3848,47.067875,1.0
274790925.79108006,2117.8308,46.019897,1.0
274790926.79108006,2204.3098,46.950077,1.0
274790927.79108006,2052.2156,45.301388,1.0
274790928.79108006,2191.0918,46.8091,1.0
274790929.79108006,2081.4138,45.622513,1.0
274790930.79108006,2180.5625,46.696495,1.0
274790931.79108006,2098.7188,45.811775,1.0
274790932.79108006,2205.8193,46.966152,1.0
274790933.79108006,2106.0828,45.89208,1.0
274790934.79108006,2076.6929,45.570747,1.0
274790935.79108006,2073.8032,45.53903,1.0
274790936.79108006,2190.3582,46.80126,1.0
274790937.79108006,2091.1252,45.728825,1.0
274790938.79108006,2131.542,46.168625,1.0
274790939.79108006,2096.3115,45.785496,1.0
274790940.79108006,2177.095,46.65935,1.0
274790941.79108006,2091.8162,45.736378,1.0
274790942.79108006,2111.183,45.947613,1.0
274790943.79108006,2146.9878,46.335598,1.0
274790944.79108006,2127.935,46.129547,1.0
274790945.79108006,2237.345,47.300583,1.0
274790946.79108006,2258.8887,47.527767,1.0
274790947.79108006,2206.073,46.968853,1.0
274790948.79108006,2127.0208,46.119637,1.0
274790949.79108006,2194.2422,46.84274,1.0
274790950.79108006,2160.8186,46.484608,1.0
274790951.79108006,2186.9368,46.764694,1.0
274790952.79108006,2119.967,46.0431,1.0
274790953.79108006,2206.9917,46.97863,1.0
274790954.79108006,2159.7974,46.47362,1.0
274790955.79108006,2129.4373,46.145824,1.0
274790956.79108006,2193.5518,46.83537,1.0
274790957.79108006,2182.7676,46.720097,1.0
274790958.79108006,2163.0815,46.50894,1.0
274790959.79108006,2061.183,45.400253,1.0
274790960.79108006,2112.971,45.967064,1.0
274790961.79108006,2179.4746,46.684845,1.0
274790962.79108006,2096.4587,45.7871,1.0
274790963.79108006,2074.1975,45.543358,1.0
274790964.79108006,2097.538,45.79889,1.0
274790965.79108006,2193.36,46.833324,1.0
274790966.79108006,2240.3638,47.33248,1.0
274790967.79108006,2190.1143,46.798656,1.0
274790968.79108006,2165.5146,46.53509,1.0
274790969.79108006,2131.335,46.16638,1.0
274790970.79108006,2154.19,46.41325,1.0
274790971.79108006,2168.078,46.562622,1.0
274790972.79108006,2188.5479,46.781918,1.0
274790973.79108006,2133.0378,46.184822,1.0
274790974.79108006,2157.6248,46.45024,1.0
274790975.79108006,2203.3115,46.939445,1.0
274790976.79108006,2168.376,46.565823,1.0
274790977.79108006,2072.424,45.523884,1.0
274790978.79108006,2190.9678,46.807774,1.0
274790979.79108006,2101.131,45.838097,1.0
274790980.79108006,2109.5217,45.92953,1.0
274790981.79108006,2222.523,47.143642,1.0
274790982.79108006,2106.2786,45.89421,1.0
274790983.79108006,2143.525,46.298218,1.0
274790984.79108006,2170.906,46.592983,1.0
274790985.79108006,2078.1406,45.586628,1.0
274790986.79108006,2198.657,46.88984,1.0
274790987.79108006,2107.8694,45.911537,1.0
274790988.79108006,2171.472,46.599056,1.0
274790989.79108006,2155.2007,46.424137,1.0
274790990.79108006,2168.3516,46.565563,1.0
274790991.79108006,2150.7153,46.375805,1.0
274790992.79108006,2187.2988,46.768566,1.0
274790993.79108006,2160.9963,46.48652,1.0
274790994.79108006,2243.6934,47.36764,1.0
274790995.79108006,2114.3835,45.982426,1.0
274790996.79108006,2260.069,47.540184,1.0
274790997.79108006,2220.5388,47.122593,1.0
274790998.79108006,2199.1133,46.894703,1.0
274790999.79108006,2203.698,46.94356,1.0
274791000.79108006,2192.631,46.82554,1.0
274791001.79108006,2136.7217,46.224686,1.0
274791002.79108006,2157.371,46.44751,1.0
274791003.79108006,2107.2888,45.905216,1.0
274791004.79108006,2190.0112,46.797554,1.0
274791005.79108006,2151.321,46.382336,1.0
274791006.79108006,2238.8313,47.31629,1.0
274791007.79108006,2173.232,46.617935,1.0
274791008.79108006,2127.073,46.1202,1.0
274791009.79108006,2251.886,47.45404,1.0
274791010.79108006,2197.903,46.881798,1.0
274791011.79108006,2202.2854,46.928513,1.0
274791012.79108006,2201.1917,46.91686,1.0
274791013.79108006,2230.6663,47.22993,1.0
274791014.79108006,2076.2324,45.565693,1.0
274791015.79108006,2139.4963,46.25469,1.0
274791016.79108006,2176.7458,46.65561,1.0
274791017.79108006,2187.534,46.77108,1.0
274791018.79108006,2252.1543,47.456867,1.0
274791019.79108006,2247.3757,47.406494,1.0
274791020.79108006,2208.2104,46.9916,1.0
274791021.79108006,2227.5142,47.19655,1.0
274791022.79108006,2157.5525,46.449463,1.0
274791023.79108006,2142.4292,46.28638,1.0
274791024.79108006,2170.6685,46.59043,1.0
274791025.79108006,2131.5757,46.16899,1.0
274791026.79108006,2198.4998,46.88816,1.0
274791027.79108006,2163.3716,46.51206,1.0
274791028.79108006,2174.2036,46.628357,1.0
274791029.79108006,2147.8486,46.344887,1.0
274791030.79108006,2172.3503,46.60848,1.0
274791031.79108006,2183.6396,46.72943,1.0
274791032.79108006,2195.5964,46.857193,1.0
274791033.79108006,2197.2886,46.875244,1.0
274791034.79108006,2155.2908,46.42511,1.0
274791035.79108006,2202.8308,46.934326,1.0
274791036.79108006,2254.4592,47.481148,1.0
274791037.79108006,2167.574,46.557213,1.0
274791038.79108006,2226.082,47.181374,1.0
274791039.79108006,2114.616,45.984955,1.0
274791040.79108006,2310.352,48.06612,1.0
274791041.79108006,2233.7734,47.262814,1.0
274791042.79108006,2284.58,47.79728,1.0
274791043.79108006,2220.5989,47.12323,1.0
274791044.79108006,2228.8032,47.2102,1.0
274791045.79108006,2300.7197,47.965816,1.0
274791046.79108006,2191.083,46.809006,1.0
274791047.79108006,2238.6707,47.314594,1.0
274791048.79108006,2157.4648,46.448517,1.0
274791049.79108006,2207.9548,46.98888,1.0
274791050.79108006,2301.0137,47.968884,1.0
274791051.79108006,2145.064,46.314835,1.0
274791052.79108006,2194.1123,46.841354,1.0
274791053.79108006,2310.371,48.06632,1.0
274791054.79108006,2313.92,48.10322,1.0
274791055.79108006,2303.122,47.990852,1.0
274791056.79108006,2261.2246,47.552334,1.0
274791057.79108006,2252.602,47.461586,1.0
274791058.79108006,2237.1582,47.298607,1.0
274791059.79108006,2160.498,46.48116,1.0
274791060.79108006,2192.9824,46.82929,1.0
274791061.79108006,2261.3252,47.553394,1.0
274791062.79108006,2195.4338,46.855457,1.0
274791063.79108006,2263.232,47.573437,1.0
274791064.79108006,2229.9353,47.22219,1.0
274791065.79108006,2242.208,47.35196,1.0
274791066.79108006,2232.798,47.252495,1.0
274791067.79108006,2132.5125,46.179134,1.0
274791068.79108006,2332.9495,48.300617,1.0
274791069.79108006,2283.8809,47.789967,1.0
274791070.79108006,2283.2268,47.783123,1.0
274791071.79108006,2277.0554,47.718502,1.0
274791072.79108006,2265.2927,47.595093,1.0
274791073.79108006,2227.4866,47.196255,1.0
274791074.79108006,2251.4766,47.449726,1.0
274791075.79108006,2158.3044,46.457554,1.0
274791076.79108006,2256.5771,47.503445,1.0
274791077.79108006,2303.3606,47.99334,1.0
274791078.79108006,2256.608,47.50377,1.0
274791079.79108006,2172.1228,46.606037,1.0
274791080.79108006,2355.8096,48.536682,1.0
274791081.79108006,2319.9045,48.165386,1.0
274791082.79108006,2261.0022,47.549995,1.0
274791083.79108006,2370.922,48.692116,1.0
274791084.79108006,2186.7693,46.762905,1.0
274791085.79108006,2254.1562,47.477955,1.0
274791086.79108006,2191.869,46.817398,1.0
274791087.79108006,2213.9138,47.052246,1.0
274791088.79108006,2258.3152,47.521732,1.0
274791089.79108006,2253.9714,47.47601,1.0
274791090.79108006,2192.1284,46.82017,1.0
274791091.79108006,2256.1145,47.498573,1.0
274791092.79108006,2219.7483,47.114204,1.0
274791093.79108006,2257.6226,47.514446,1.0
274791094.79108006,2243.257,47.363033,1.0
274791095.79108006,2249.028,47.42392,1.0
274791096.79108006,2182.3682,46.715824,1.0
274791097.79108006,2269.257,47.63672,1.0
274791098.79108006,2299.3767,47.951817,1.0
274791099.79108006,2385.9126,48.845806,1.0
274791100.79108006,2281.1775,47.761673,1.0
274791101.79108006,2267.783,47.621246,1.0
274791102.79108006,2277.453,47.722668,1.0
274791103.79108006,2297.947,47.936905,1.0
274791104.79108006,2274.6045,47.692814,1.0
274791105.79108006,2271.6553,47.661884,1.0
274791106.79108006,2336.8987,48.34148,1.0
274791107.79108006,2360.7527,48.587578,1.0
274791108.79108006,2307.7725,48.03928,1.0
274791109.79108006,2323.6448,48.204197,1.0
274791110.79108006,2344.1091,48.416,1.0
274791111.79108006,2328.0542,48.249912,1.0
274791112.79108006,2414.982,49.142467,1.0
274791113.79108006,2303.6858,47.996727,1.0
274791114.79108006,2270.6672,47.65152,1.0
274791115.79108006,2311.7422,48.08058,1.0
274791116.79108006,2342.9343,48.403866,1.0
274791117.79108006,2252.061,47.455887,1.0
274791118.79108006,2290.9915,47.864304,1.0
274791119.79108006,2237.3745,47.30089,1.0
274791120.79108006,2213.7202,47.05019,1.0
274791121.79108006,2296.3286,47.920025,1.0
274791122.79108006,2209.5205,47.005535,1.0
274791123.79108006,2239.7986,47.32651,1.0
274791124.79108006,2206.635,46.974834,1.0
274791125.79108006,2257.7275,47.51555,1.0
274791126.79108006,2326.203,48.230724,1.0
274791127.79108006,2369.3367,48.67583,1.0
274791128.79108006,2324.8157,48.216343,1.0
274791129.79108006,2294.4314,47.900223,1.0
274791130.79108006,2308.8474,48.05047,1.0
274791131.79108006,2281.272,47.762665,1.0
274791132.79108006,2244.4504,47.37563,1.0
274791133.79108006,2411.2627,49.10461,1.0
274791134.79108006,2314.0908,48.105,1.0
274791135.79108006,2295.056,47.906742,1.0
274791136.79108006,2328.4678,48.2542,1.0
274791137.79108006,2352.48,48.502373,1.0
274791138.79108006,2263.1113,47.57217,1.0
274791139.79108006,2319.246,48.15855,1.0
274791140.79108006,2329.1055,48.260807,1.0
274791141.79108006,2331.7146,48.28783,1.0
274791142.79108006,2353.3926,48.511776,1.0
274791143.79108006,2326.6125,48.234974,1.0
274791144.79108006,2301.4539,47.97347,1.0
274791145.79108006,2285.7205,47.809208,1.0
274791146.79108006,2333.3792,48.305065,1.0
274791147.79108006,2379.5369,48.7805,1.0
274791148.79108006,2325.0327,48.218594,1.0
274791149.79108006,2410.2246,49.09404,1.0
274791150.79108006,2477.1548,49.771023,1.0
274791151.79108006,2249.4639,47.428513,1.0
274791152.79108006,2251.4949,47.44992,1.0
274791153.79108006,2312.5713,48.089203,1.0
274791154.79108006,2284.9368,47.801014,1.0
274791155.79108006,2365.9321,48.64085,1.0
274791156.79108006,2349.1606,48.46814,1.0
274791157.79108006,2362.2732,48.60322,1.0
274791158.79108006,2259.2046,47.53109,1.0
274791159.79108006,2385.5146,48.841732,1.0
274791160.79108006,2303.8992,47.99895,1.0
274791161.79108006,2269.9558,47.644054,1.0
274791162.79108006,2404.35,49.034172,1.0
274791163.79108006,2318.96,48.155582,1.0
274791164.79108006,2339.4077,48.367424,1.0
274791165.79108006,2310.8403,48.0712,1.0
274791166.79108006,2352.3757,48.501297,1.0
274791167.79108006,2282.0916,47.77124,1.0
274791168.79108006,2340.2537,48.376167,1.0
274791169.79108006,2329.2625,48.262432,1.0
274791170.79108006,2321.092,48.17771,1.0
274791171.79108006,2335.785,48.32996,1.0
274791172.79108006,2338.403,48.357037,1.0
274791173.79108006,2336.9304,48.34181,1.0
274791174.79108006,2414.5664,49.138237,1.0
274791175.79108006,2276.2805,47.71038,1.0
274791176.79108006,2253.9673,47.475964,1.0
274791177.79108006,2346.7632,48.4434,1.0
274791178.79108006,2467.9614,49.67858,1.0
274791179.79108006,2373.8647,48.722324,1.0
274791180.79108006,2417.424,49.16731,1.0
274791181.79108006,2354.7615,48.525883,1.0
274791182.79108006,2355.632,48.534855,1.0
274791183.79108006,2416.3738,49.156624,1.0
274791184.79108006,2333.9731,48.31121,1.0
274791185.79108006,2505.6812,50.056778,1.0
274791186.79108006,2345.2808,48.4281,1.0
274791187.79108006,2427.0273,49.26487,1.0
274791188.79108006,2438.4797,49.380966,1.0
274791189.79108006,2344.2212,48.417156,1.0
274791190.79108006,2363.6658,48.617546,1.0
274791191.79108006,2376.815,48.75259,1.0
274791192.79108006,2394.3132,48.93172,1.0
274791193.79108006,2326.061,48.229256,1.0
274791194.79108006,2389.4734,48.88224,1.0
274791195.79108006,2290.8176,47.862488,1.0
274791196.79108006,2429.7322,49.292313,1.0
274791197.79108006,2370.0403,48.68306,1.0
274791198.79108006,2429.59,49.29087,1.0
274791199.79108006,2367.8628,48.66069,1.0
274791200.79108006,2403.6204,49.02673,1.0
274791201.79108006,2367.9453,48.661537,1.0
274791202.79108006,2405.1072,49.041893,1.0
274791203.79108006,2404.538,49.03609,1.0
274791204.79108006,2314.2446,48.106598,1.0
274791205.79108006,2286.0542,47.8127,1.0
274791206.79108006,2461.5125,49.613632,1.0
274791207.79108006,2289.1648,47.84522,1.0
274791208.79108006,2425.1372,49.24568,1.0
274791209.79108006,2331.9983,48.290768,1.0
274791210.79108006,2407.3533,49.064785,1.0
274791211.79108006,2384.663,48.83301,1.0
274791212.79108006,2331.3425,48.283978,1.0
274791213.79108006,2344.2966,48.41794,1.0
274791214.79108006,2420.3901,49.19746,1.0
274791215.79108006,2412.2578,49.114742,1.0
274791216.79108006,2391.6934,48.90494,1.0
274791217.79108006,2401.9692,49.009888,1.0
274791218.79108006,2370.0342,48.683,1.0
274791219.79108006,2455.3987,49.55198,1.0
274791220.79108006,2421.6792,49.21056,1.0
274791221.79108006,2436.247,49.358353,1.0
274791222.79108006,2426.6885,49.26143,1.0
274791223.79108006,2355.261,48.531033,1.0
274791224.79108006,2428.9585,49.284466,1.0
274791225.79108006,2394.7395,48.936077,1.0
274791226.79108006,2403.541,49.02592,1.0
274791227.79108006,2433.2883,49.328373,1.0
274791228.79108006,2361.4536,48.59479,1.0
274791229.79108006,2424.736,49.241608,1.0
274791230.79108006,2410.1018,49.09279,1.0
274791231.79108006,2418.73,49.180584,1.0
274791232.79108006,2386.8965,48.855873,1.0
274791233.79108006,2418.1982,49.17518,1.0
274791234.79108006,2417.8633,49.171772,1.0
274791235.79108006,2397.6953,48.966267,1.0
274791236.79108006,2388.1829,48.869038,1.0
274791237.79108006,2446.4028,49.461124,1.0
274791238.79108006,2360.2861,48.582775,1.0
274791239.79108006,2462.9695,49.628315,1.0
274791240.79108006,2390.225,48.889927,1.0
274791241.79108006,2392.5332,48.91353,1.0
274791242.79108006,2394.055,48.92908,1.0
274791243.79108006,2489.2703,49.892586,1.0
274791244.79108006,2454.9382,49.547333,1.0
274791245.79108006,2487.4473,49.874313,1.0
274791246.79108006,2480.8682,49.808315,1.0
274791247.79108006,2494.6538,49.94651,1.0
274791248.79108006,2557.9265,50.575947,1.0
274791249.79108006,2412.2454,49.114616,1.0
274791250.79108006,2552.0273,50.517593,1.0
274791251.79108006,2462.7017,49.625614,1.0
274791252.79108006,2589.0522,50.88273,1.0
274791253.79108006,2393.7483,48.925945,1.0
274791254.79108006,2470.4783,49.703907,1.0
274791255.79108006,2487.8066,49.87792,1.0
274791256.79108006,2583.1553,50.82475,1.0
274791257.79108006,2537.652,50.375114,1.0
274791258.79108006,2434.6545,49.34222,1.0
274791259.79108006,2502.6165,50.026157,1.0
274791260.79108006,2452.6965,49.524708,1.0
274791261.79108006,2539.5488,50.393936,1.0
274791262.79108006,2447.9094,49.476353,1.0
274791263.79108006,2550.3462,50.500954,1.0
274791264.79108006,2489.002,49.8899,1.0
274791265.79108006,2422.3103,49.216972,1.0
274791266.79108006,2527.0752,50.270023,1.0
274791267.79108006,2471.0957,49.710117,1.0
274791268.79108006,2642.0547,51.40092,1.0
274791269.79108006,2607.126,51.060024,1.0
274791270.79108006,2655.483,51.53138,1.0
274791271.79108006,2532.825,50.32718,1.0
274791272.79108006,2604.4036,51.033356,1.0
274791273.79108006,2589.1428,50.88362,1.0
274791274.79108006,2623.0886,51.2161,1.0
274791275.79108006,2529.8794,50.297905,1.0
274791276.79108006,2606.2988,51.05192,1.0
274791277.79108006,2446.4424,49.461525,1.0
274791278.79108006,2646.0623,51.439888,1.0
274791279.79108006,2679.444,51.763348,1.0
274791280.79108006,2518.2444,50.182114,1.0
274791281.79108006,2598.307,50.97359,1.0
274791282.79108006,2551.6294,50.513657,1.0
274791283.79108006,2632.4624,51.30753,1.0
274791284.79108006,2682.5527,51.793365,1.0
274791285.79108006,2623.3308,51.21846,1.0
274791286.79108006,2647.4895,51.453762,1.0
274791287.79108006,2566.7139,50.662746,1.0
274791288.79108006,2668.7266,51.659718,1.0
274791289.79108006,2698.6428,51.948463,1.0
274791290.79108006,2651.7715,51.495354,1.0
274791291.79108006,2605.2402,51.041553,1.0
274791292.79108006,2599.8835,50.98905,1.0
274791293.79108006,2574.4902,50.739433,1.0
274791294.79108006,2670.7246,51.679054,1.0
274791295.79108006,2678.821,51.757328,1.0
274791296.79108006,2693.725,51.901108,1.0
274791297.79108006,2720.2659,52.15617,1.0
274791298.79108006,2585.5605,50.848408,1.0
274791299.79108006,2725.7463,52.20868,1.0
274791300.79108006,2728.2852,52.23299,1.0
274791301.79108006,2666.262,51.63586,1.0
274791302.79108006,2741.7893,52.3621,1.0
274791303.79108006,2758.221,52.51877,1.0
274791304.79108006,2738.979,52.335255,1.0
274791305.79108006,2760.7207,52.54256,1.0
274791306.79108006,2782.6667,52.750988,1.0
274791307.79108006,2603.1187,51.020767,1.0
274791308.79108006,2643.5193,51.415165,1.0
274791309.79108006,2704.5886,52.00566,1.0
274791310.79108006,2667.4124,51.647,1.0
274791311.79108006,2729.8577,52.24804,1.0
274791312.79108006,2693.0972,51.895058,1.0
274791313.79108006,2711.3088,52.07023,1.0
274791314.79108006,2693.075,51.894844,1.0
274791315.79108006,2593.579,50.927193,1.0
274791316.79108006,2727.4424,52.224922,1.0
274791317.79108006,2633.3765,51.316433,1.0
274791318.79108006,2784.5693,52.76902,1.0
274791319.79108006,2829.9712,53.197475,1.0
274791320.79108006,2715.287,52.108418,1.0
274791321.79108006,2692.0894,51.88535,1.0
274791322.79108006,2785.4924,52.777763,1.0
274791323.79108006,2731.2878,52.261723,1.0
274791324.79108006,2778.2712,52.70931,1.0
274791325.79108006,2832.0928,53.21741,1.0
274791326.79108006,2726.5186,52.216076,1.0
274791327.79108006,2742.6733,52.37054,1.0
274791328.79108006,2700.6604,51.96788,1.0
274791329.79108006,2722.8616,52.181046,1.0
274791330.79108006,2714.9077,52.104774,1.0
274791331.79108006,2812.0627,53.028885,1.0
274791332.79108006,2812.072,53.028973,1.0
274791333.79108006,2789.197,52.812847,1.0
274791334.79108006,2784.5352,52.768696,1.0
274791335.79108006,2821.6118,53.118847,1.0
274791336.79108006,2741.4944,52.359283,1.0
274791337.79108006,2882.59,53.68976,1.0
274791338.79108006,2720.2344,52.155865,1.0
274791339.79108006,2687.6287,51.842346,1.0
274791340.79108006,2808.9512,52.99954,1.0
274791341.79108006,2654.7336,51.52411,1.0
274791342.79108006,2720.293,52.15643,1.0
274791343.79108006,2807.5037,52.98588,1.0
274791344.79108006,2805.6562,52.968445,1.0
274791345.79108006,2723.688,52.188965,1.0
274791346.79108006,2833.367,53.22938,1.0
274791347.79108006,2909.357,53.938454,1.0
274791348.79108006,2761.1697,52.546833,1.0
274791349.79108006,2854.631,53.42875,1.0
274791350.79108006,2736.6,52.312523,1.0
